x_m,y_m,w_tr_right_m,w_tr_left_m
13.551395,3.639248,0.3206,0.1500
13.500165,3.650385,0.3166,0.1500
13.448540,3.662579,0.3159,0.1500
13.397493,3.674848,0.3158,0.1500
13.346145,3.688061,0.3158,0.1500
13.294488,3.701226,0.3158,0.1500
13.243497,3.715203,0.3158,0.1500
13.192298,3.728994,0.3158,0.1500
13.140884,3.743447,0.3158,0.1500
13.090234,3.758427,0.3158,0.1500
13.039475,3.772924,0.3159,0.1500
12.988605,3.787776,0.3164,0.1500
12.938605,3.802835,0.3175,0.1500
12.888605,3.817081,0.3175,0.1500
12.838605,3.832325,0.3178,0.1500
12.788605,3.846670,0.3180,0.1500
12.738605,3.861923,0.3217,0.1500
12.688605,3.877051,0.3251,0.1500
12.638605,3.892875,0.3251,0.1500
12.588605,3.909342,0.3251,0.1500
12.538605,3.925418,0.3251,0.1500
12.488605,3.941049,0.3251,0.1500
12.438605,3.957162,0.3251,0.1577
12.388605,3.973702,0.3251,0.1593
12.338605,3.990613,0.3251,0.1633
12.288605,4.007836,0.3073,0.1641
12.238605,4.025317,0.2827,0.1680
12.188605,4.042998,0.2599,0.1695
12.138605,4.060823,0.2391,0.1738
12.088605,4.078736,0.2201,0.1764
12.038605,4.096680,0.2031,0.1789
11.988605,4.114598,0.1881,0.1880
11.938605,4.132434,0.1500,0.1957
11.888605,4.151117,0.1500,0.2007
11.838605,4.169722,0.1500,0.2022
11.788605,4.189066,0.1500,0.2135
11.738605,4.208113,0.1500,0.2300
11.688605,4.226813,0.1500,0.2421
11.638605,4.245114,0.1500,0.2563
11.588605,4.262967,0.1500,0.2728
11.538605,4.280320,0.1500,0.3077
11.488605,4.297122,0.1500,0.3442
11.438605,4.313322,0.1500,0.3736
11.388605,4.328870,0.1500,0.3797
11.338605,4.344699,0.1500,0.3861
11.288605,4.359892,0.1500,0.3885
11.238605,4.375269,0.1500,0.3934
11.188605,4.389803,0.1500,0.3934
11.138605,4.403446,0.1500,0.3934
11.088605,4.416155,0.1500,0.3934
11.038605,4.427884,0.1500,0.3934
10.988605,4.439572,0.1500,0.3934
10.938605,4.452161,0.1500,0.3934
10.888605,4.464746,0.1500,0.3885
10.838605,4.476420,0.1500,0.3858
10.788605,4.487152,0.1500,0.3779
10.738605,4.496906,0.1500,0.3705
10.688605,4.505650,0.1500,0.3667
10.638605,4.514332,0.1500,0.3662
10.588605,4.522924,0.1500,0.3636
10.538605,4.530411,0.1500,0.3609
10.488605,4.537750,0.1500,0.3609
10.438605,4.544045,0.1500,0.3609
10.388605,4.550256,0.1500,0.3609
10.338605,4.555490,0.1500,0.3609
10.288605,4.560709,0.1500,0.3609
10.238605,4.565893,0.1500,0.3609
10.188605,4.570040,0.1500,0.3609
10.138605,4.573133,0.1500,0.3626
10.088605,4.576141,0.1500,0.3651
10.038605,4.578179,0.1500,0.3651
9.988605,4.579232,0.1500,0.3651
9.938605,4.580157,0.1500,0.3651
9.888605,4.580943,0.1500,0.3651
9.838605,4.580711,0.1500,0.3651
9.788605,4.579452,0.1500,0.3651
9.738605,4.577158,0.1500,0.3651
9.688605,4.574804,0.1500,0.3647
9.638605,4.571516,0.1500,0.3614
9.588605,4.567288,0.1500,0.3588
9.538605,4.562113,0.1500,0.3578
9.488605,4.556972,0.1500,0.3577
9.438605,4.550990,0.1500,0.3518
9.388605,4.544165,0.1500,0.3312
9.338605,4.537478,0.1500,0.2943
9.288605,4.530060,0.1500,0.2680
9.238605,4.523766,0.1500,0.2666
9.188605,4.516745,0.1500,0.2521
9.138605,4.509989,0.1500,0.2390
9.088605,4.502636,0.1500,0.2090
9.038605,4.494693,0.1500,0.1976
8.988605,4.487155,0.1500,0.1891
8.938605,4.479162,0.1500,0.1641
8.888605,4.470726,0.1625,0.1578
8.838605,4.462842,0.1750,0.1570
8.788605,4.454655,0.1907,0.1548
8.738605,4.447162,0.2085,0.1541
8.688605,4.439512,0.2102,0.1500
8.638605,4.431720,0.2128,0.1500
8.588605,4.423804,0.2162,0.1500
8.538605,4.415780,0.2203,0.1500
8.488605,4.407667,0.2442,0.1500
8.438605,4.400464,0.2492,0.1500
8.388605,4.392452,0.2533,0.1500
8.338605,4.384632,0.2647,0.1500
8.288605,4.377021,0.2807,0.1500
8.238605,4.369636,0.2972,0.1500
8.188605,4.362494,0.3006,0.1500
8.138605,4.355611,0.3026,0.1500
8.088605,4.349006,0.3036,0.1500
8.038605,4.341824,0.3066,0.1500
7.988605,4.334194,0.3066,0.1500
7.938605,4.326241,0.3066,0.1500
7.888605,4.318960,0.3066,0.1500
7.838605,4.312358,0.3066,0.1500
7.788605,4.305573,0.3037,0.1500
7.738605,4.297741,0.3037,0.1500
7.688605,4.290718,0.3037,0.1500
7.638605,4.283631,0.3026,0.1500
7.588605,4.277464,0.2931,0.1500
7.538605,4.272214,0.2876,0.1500
7.488605,4.267007,0.2866,0.1500
7.438605,4.261952,0.2846,0.1500
7.388605,4.257155,0.2819,0.1500
7.338605,4.252720,0.2787,0.1500
7.288605,4.248746,0.2724,0.1500
7.238605,4.246201,0.2690,0.1500
7.188605,4.243213,0.2690,0.1500
7.138605,4.240745,0.2667,0.1500
7.088605,4.238885,0.2635,0.1500
7.038605,4.238590,0.2602,0.1500
