x_m,y_m
17.488605,11.699399
17.538605,11.699399
17.588605,11.699399
17.638605,11.699399
17.688605,11.699399
17.738605,11.699399
17.788605,11.699399
17.838605,11.699399
17.888605,11.699399
17.938605,11.699399
17.988605,11.699399
18.038605,11.699399
18.088605,11.699399
18.138605,11.699399
18.188605,11.699399
18.238605,11.699399
18.288605,11.699399
18.338605,11.699399
18.388605,11.699399
18.438605,11.699399
18.488605,11.699399
18.538605,11.699399
18.588605,11.699399
18.638605,11.699399
18.688605,11.699399
18.738605,11.699399
18.788605,11.699399
18.838605,11.699399
18.888605,11.699399
18.938605,11.699399
18.988605,11.699399
19.038605,11.699399
19.038605,11.649399
19.038605,11.599399
19.038605,11.549399
19.038605,11.499399
19.038605,11.449399
19.038605,11.399399
19.088605,11.349399
19.088605,11.299399
19.088605,11.249399
19.088605,11.199399
19.088605,11.149399
19.088605,11.099399
19.088605,11.049399
19.088605,10.999399
19.088605,10.949399
19.038605,10.899399
19.038605,10.849399
19.038605,10.799399
19.038605,10.749399
19.038605,10.699399
19.038605,10.649399
19.038605,10.599399
19.038605,10.549399
18.988605,10.499399
18.988605,10.449399
18.988605,10.399399
18.988605,10.349399
18.988605,10.299399
18.988605,10.249399
18.988605,10.199399
18.938605,10.149399
18.938605,10.099399
18.938605,10.049399
18.938605,9.999399
18.938605,9.949399
18.888605,9.899399
18.888605,9.849399
18.888605,9.799399
18.888605,9.749399
18.838605,9.699399
18.838605,9.649399
18.838605,9.599399
18.838605,9.549399
18.788605,9.499399
18.788605,9.449399
18.788605,9.399399
18.738605,9.349399
18.738605,9.299399
18.738605,9.249399
18.688605,9.199399
18.688605,9.149399
18.638605,9.099399
18.638605,9.049399
18.588605,8.999399
18.588605,8.949399
18.588605,8.899399
18.538605,8.849399
18.538605,8.799399
18.488605,8.749399
18.488605,8.699399
18.488605,8.649399
18.438605,8.599399
18.388605,8.599399
18.338605,8.549399
18.288605,8.499399
18.238605,8.499399
18.188605,8.449399
18.188605,8.399399
18.138605,8.349399
18.088605,8.349399
18.038605,8.299399
17.988605,8.249399
17.938605,8.199399
17.888605,8.199399
17.838605,8.199399
17.788605,8.199399
17.738605,8.199399
17.688605,8.199399
17.638605,8.149399
17.588605,8.149399
17.538605,8.149399
17.488605,8.149399
17.438605,8.149399
17.388605,8.149399
17.338605,8.149399
17.288605,8.149399
17.238605,8.149399
17.188605,8.149399
17.138605,8.149399
17.088605,8.149399
17.038605,8.149399
16.988605,8.149399
16.938605,8.149399
16.888605,8.149399
16.838605,8.149399
16.788605,8.149399
16.738605,8.149399
16.688605,8.149399
16.638605,8.149399
16.588605,8.149399
16.538605,8.149399
16.488605,8.149399
16.438605,8.149399
16.388605,8.149399
16.338605,8.149399
16.288605,8.149399
16.238605,8.149399
16.188605,8.149399
16.138605,8.149399
16.088605,8.149399
16.038605,8.149399
15.988605,8.149399
15.938605,8.149399
15.888605,8.149399
15.838605,8.149399
15.788605,8.149399
15.738605,8.149399
15.688605,8.149399
15.638605,8.149399
15.588605,8.149399
15.538605,8.149399
15.488605,8.149399
15.438605,8.149399
15.388605,8.149399
15.338605,8.099399
15.288605,8.099399
15.238605,8.099399
15.188605,8.099399
15.138605,8.099399
15.088605,8.099399
15.038605,8.099399
14.988605,8.099399
14.938605,8.099399
14.888605,8.099399
14.838605,8.099399
14.788605,8.099399
14.738605,8.099399
14.688605,8.099399
14.638605,8.099399
14.588605,8.099399
14.538605,8.099399
14.488605,8.099399
14.438605,8.099399
14.388605,8.099399
14.338605,8.099399
14.288605,8.099399
14.238605,8.099399
14.188605,8.099399
14.138605,8.099399
14.088605,8.099399
14.038605,8.099399
13.988605,8.099399
13.938605,8.099399
13.888605,8.099399
13.838605,8.099399
13.788605,8.099399
13.738605,8.099399
13.688605,8.099399
13.638605,8.099399
13.588605,8.099399
13.538605,8.099399
13.488605,8.099399
13.438605,8.099399
13.388605,8.099399
13.338605,8.099399
13.288605,8.099399
13.238605,8.099399
