0.987014,0.160632
0.984900,0.173126
0.982575,0.185865
0.980031,0.198846
0.977255,0.212067
0.974237,0.225526
0.970965,0.239220
0.967428,0.253146
0.963613,0.267302
0.959507,0.281683
0.955099,0.296287
0.950374,0.311109
0.945320,0.326145
0.939921,0.341392
0.934165,0.356842
0.928036,0.372490
0.921519,0.388333
0.914599,0.404362
0.907260,0.420570
0.899485,0.436951
0.891258,0.453497
0.882561,0.470198
0.873376,0.487046
0.863686,0.504030
0.853471,0.521141
0.842712,0.538365
0.831388,0.555692
0.819481,0.573107
0.806967,0.590597
0.793826,0.608144
0.780037,0.625734
0.765574,0.643348
0.750415,0.660967
0.734537,0.678568
0.717913,0.696132
0.700520,0.713633
0.682329,0.731046
0.663315,0.748341
0.643449,0.765489
0.622704,0.782457
0.601052,0.799210
0.578461,0.815710
0.554904,0.831915
0.530348,0.847780
0.504763,0.863258
0.478118,0.878296
0.450379,0.892837
0.421517,0.906821
0.391496,0.920180
0.360288,0.932841
0.327859,0.944727
0.294178,0.955751
0.259214,0.965820
0.222941,0.974832
0.185329,0.982677
0.146354,0.989232
0.105993,0.994367
0.064231,0.997935
0.021052,0.999778
-0.023548,0.999723
-0.069572,0.997577
-0.117004,0.993131
-0.165826,0.986155
-0.215996,0.976394
-0.267463,0.963568
-0.320141,0.947370
-0.373932,0.927456
-0.428683,0.903455
-0.484221,0.874946
-0.540292,0.841478
-0.596604,0.802536
-0.652745,0.757578
-0.708237,0.705975
-0.762419,0.647084
-0.814510,0.580149
-0.863448,0.504438
-0.907952,0.419074
-0.946056,0.324003
-0.975711,0.219063
-0.994171,0.107811
-0.999981,-0.006177
-0.993111,-0.117181
-0.975573,-0.219673
-0.949764,-0.312968
-0.918102,-0.396343
-0.882387,-0.470525
-0.844136,-0.536129
-0.804542,-0.593895
-0.764634,-0.644464
-0.725226,-0.688511
-0.687034,-0.726626
-0.650624,-0.759400
-0.616498,-0.787357
-0.585052,-0.810995
-0.556636,-0.830757
-0.531522,-0.847044
-0.509948,-0.860205
-0.492094,-0.870542
-0.478108,-0.878301
-0.468098,-0.883676
-0.462141,-0.886807
-0.460253,-0.887788
-0.462426,-0.886658
-0.468456,-0.883487
-0.478124,-0.878292
-0.490995,-0.871162
-0.506645,-0.862155
-0.524899,-0.851164
-0.545578,-0.838060
-0.568552,-0.822647
-0.593674,-0.804706
-0.620764,-0.783998
-0.649623,-0.760256
-0.680007,-0.733205
-0.711649,-0.702535
-0.744223,-0.667931
-0.777371,-0.629042
-0.810657,-0.585522
-0.843592,-0.536985
-0.875223,-0.483720
-0.904705,-0.426038
-0.930470,-0.366368
-0.951602,-0.307332
-0.968323,-0.249701
-0.980946,-0.194282
-0.989983,-0.141183
-0.995896,-0.090509
-0.999105,-0.042298
-0.999994,0.003408
-0.998913,0.046608
-0.996182,0.087299
-0.992093,0.125507
-0.986913,0.161252
-0.980888,0.194573
-0.974242,0.225505
-0.967179,0.254096
-0.959887,0.280388
-0.952534,0.304432
-0.945276,0.326271
-0.938251,0.345955
-0.931583,0.363527
-0.925384,0.379031
-0.919750,0.392505
-0.914765,0.403987
-0.910500,0.413508
-0.907016,0.421096
-0.904359,0.426773
-0.902563,0.430557
-0.901653,0.432459
-0.901640,0.432487
-0.902523,0.430642
-0.904291,0.426916
-0.906921,0.421301
-0.910377,0.413780
-0.914612,0.404333
-0.919568,0.392932
-0.925173,0.379546
-0.931344,0.364141
-0.937984,0.346678
-0.944985,0.327114
-0.952223,0.305404
-0.959465,0.281829
-0.966505,0.256649
-0.972942,0.231051
-0.978519,0.206156
-0.983239,0.182319
-0.987137,0.159879
-0.990311,0.138867
-0.992856,0.119320
-0.994862,0.101245
-0.996410,0.084655
-0.997578,0.069555
-0.998433,0.055952
-0.999038,0.043851
-0.999447,0.033252
-0.999708,0.024158
-0.999863,0.016572
-0.999945,0.010492
-0.999982,0.005921
-0.999996,0.002856
-0.999999,0.001300
-0.999999,0.001251
-0.999996,0.002709
-0.999984,0.005674
-0.999949,0.010146
-0.999870,0.016125
-0.999721,0.023609
-0.999469,0.032599
-0.999071,0.043092
-0.998482,0.055087
-0.997646,0.068580
-0.996502,0.083568
-0.994983,0.100045
-0.993013,0.118005
-0.990510,0.137438
-0.987386,0.158334
-0.983543,0.180676
-0.978877,0.204448
-0.973278,0.229628
-0.966673,0.256016
-0.958993,0.283429
-0.950338,0.311221
-0.940851,0.338821
-0.930578,0.366094
-0.919573,0.392919
-0.907847,0.419301
-0.895410,0.445243
-0.882267,0.470749
-0.868424,0.495822
-0.853885,0.520462
-0.838649,0.544672
-0.822718,0.568449
-0.806089,0.591794
-0.788758,0.614703
-0.770721,0.637173
-0.751971,0.659196
-0.732498,0.680770
-0.712295,0.701880
-0.691350,0.722520
-0.669652,0.742675
-0.647186,0.762332
-0.623939,0.781473
-0.599895,0.800079
-0.575038,0.818127
-0.549349,0.835593
-0.522811,0.852449
-0.495402,0.868664
-0.467106,0.884201
-0.437898,0.899024
-0.407761,0.913089
-0.376670,0.926348
-0.344606,0.938748
-0.311543,0.950232
-0.277465,0.960736
-0.242346,0.970190
-0.206170,0.978516
-0.168916,0.985630
-0.130568,0.991439
-0.091109,0.995841
-0.050530,0.998723
-0.008822,0.999961
0.034020,0.999421
0.077992,0.996954
0.123082,0.992396
0.169277,0.985568
0.216542,0.976273
0.264837,0.964293
0.314101,0.949390
0.364256,0.931299
0.415194,0.909733
0.466786,0.884370
0.518855,0.854862
0.571185,0.820821
0.622989,0.782230
0.673554,0.739138
0.720929,0.693009
0.763619,0.645667
0.801617,0.597838
0.834970,0.550295
0.864097,0.503325
0.889370,0.457189
0.911149,0.412077
0.929761,0.368164
0.945516,0.325577
0.958696,0.284433
0.969570,0.244813
0.978384,0.206795
0.985370,0.170427
0.990742,0.135757
0.994700,0.102816
0.997432,0.071626
0.999109,0.042202
0.999894,0.014554
0.999936,-0.011313
0.999373,-0.035402
0.998333,-0.057715
0.996933,-0.078260
0.995280,-0.097044
0.993472,-0.114079
0.991596,-0.129375
0.989731,-0.142945
0.987946,-0.154797
0.986303,-0.164946
0.984852,-0.173398
0.983636,-0.180166
0.982691,-0.185254
0.982041,-0.188668
0.981671,-0.190581
0.981563,-0.191140
0.981604,-0.190930
0.981693,-0.190468
0.981807,-0.189882
0.981923,-0.189281
0.982041,-0.188665
0.982162,-0.188035
0.982286,-0.187389
0.982412,-0.186728
0.982540,-0.186053
0.982670,-0.185362
0.982803,-0.184656
0.982938,-0.183936
0.983076,-0.183200
0.983215,-0.182449
0.983357,-0.181684
0.983501,-0.180903
0.983647,-0.180108
0.983795,-0.179297
0.983945,-0.178472
0.984097,-0.177631
0.984251,-0.176775
0.984407,-0.175905
0.984565,-0.175019
0.984725,-0.174118
0.984886,-0.173202
0.985050,-0.172271
0.985215,-0.171325
0.985381,-0.170364
0.985550,-0.169387
0.985719,-0.168396
0.985891,-0.167389
0.986064,-0.166368
0.986238,-0.165330
0.986414,-0.164279
0.986591,-0.163212
0.986770,-0.162129
0.986949,-0.161032
0.987130,-0.159919
0.987312,-0.158791
0.987495,-0.157649
0.987680,-0.156490
0.987865,-0.155317
0.988051,-0.154128
0.988238,-0.152925
0.988426,-0.151705
0.988614,-0.150471
0.988804,-0.149222
0.988994,-0.147957
0.989184,-0.146677
0.989376,-0.145381
0.989567,-0.144071
0.989760,-0.142745
0.989952,-0.141403
0.990145,-0.140047
0.990338,-0.138675
0.990531,-0.137288
0.990725,-0.135885
0.990918,-0.134467
0.991111,-0.133034
0.991305,-0.131586
0.991498,-0.130122
0.991691,-0.128643
0.991884,-0.127148
0.992076,-0.125638
0.992268,-0.124113
0.992460,-0.122572
0.992651,-0.121016
0.992841,-0.119444
0.993031,-0.117857
0.993219,-0.116255
0.993408,-0.114636
0.993595,-0.113003
0.993791,-0.111260
0.994006,-0.109324
0.994279,-0.106811
0.994641,-0.103385
0.995111,-0.098761
0.995695,-0.092691
0.996370,-0.085128
0.997106,-0.076029
0.997860,-0.065388
0.998584,-0.053204
0.999221,-0.039468
0.999708,-0.024179
0.999973,-0.007328
0.999939,0.011084
0.999517,0.031064
0.998615,0.052609
0.997129,0.075720
0.994948,0.100394
0.991951,0.126621
0.988010,0.154391
0.982984,0.183689
0.976726,0.214489
0.969075,0.246765
0.959861,0.280477
0.948900,0.315578
0.935997,0.352008
0.920943,0.389697
0.903515,0.428556
0.883476,0.468477
0.860568,0.509335
0.834523,0.550972
0.805047,0.593211
0.771833,0.635825
0.734546,0.678559
0.692841,0.721091
0.646333,0.763055
0.594643,0.803990
0.537334,0.843369
0.474005,0.880522
0.404185,0.914677
0.327461,0.944865
0.243343,0.969940
0.152440,0.988313
0.055111,0.998480
-0.045016,0.998986
-0.145358,0.989379
-0.241272,0.970457
-0.329644,0.944105
-0.410234,0.911980
-0.482988,0.875627
-0.548476,0.836166
-0.607219,0.794535
-0.659768,0.751470
-0.706614,0.707599
-0.748244,0.663423
-0.785093,0.619378
-0.817586,0.575807
-0.846105,0.533016
-0.871022,0.491244
-0.892669,0.450712
-0.911372,0.411584
-0.927420,0.374022
-0.941096,0.338141
-0.952654,0.304055
-0.962341,0.271847
-0.970376,0.241599
-0.976972,0.213367
-0.982320,0.187208
-0.986600,0.163159
-0.989972,0.141261
-0.992587,0.121535
-0.994576,0.104009
-0.996059,0.088693
-0.997138,0.075598
-0.997907,0.064665
-0.998440,0.055842
-0.998802,0.048925
-0.999042,0.043752
-0.999196,0.040095
-0.999286,0.037776
-0.999345,0.036186
-0.999393,0.034848
-0.999434,0.033640
-0.999473,0.032470
-0.999509,0.031337
-0.999543,0.030239
-0.999574,0.029178
-0.999604,0.028152
-0.999631,0.027163
-0.999656,0.026210
-0.999680,0.025293
-0.999702,0.024411
-0.999722,0.023566
-0.999741,0.022758
-0.999758,0.021985
-0.999774,0.021248
-0.999789,0.020547
-0.999802,0.019882
-0.999815,0.019253
-0.999826,0.018662
-0.999836,0.018105
-0.999845,0.017585
-0.999854,0.017100
-0.999861,0.016652
-0.999868,0.016239
-0.999874,0.015863
-0.999880,0.015523
-0.999884,0.015219
-0.999888,0.014951
-0.999892,0.014719
-0.999895,0.014524
-0.999897,0.014364
-0.999899,0.014240
-0.999900,0.014153
-0.999901,0.014101
-0.999901,0.014086
-0.999900,0.014107
-0.999900,0.014164
-0.999898,0.014257
-0.999897,0.014386
