1.768988,-3.491148,4.329859
1.868799,-3.494019,4.328187
1.968604,-3.490722,4.336104
2.068031,-3.481477,4.351294
2.166774,-3.466576,4.376695
2.264556,-3.446322,4.410390
2.361158,-3.421011,4.450897
2.456381,-3.390932,4.497042
2.550071,-3.356364,4.547908
2.642094,-3.317578,4.602785
2.732348,-3.274832,4.661128
2.820749,-3.228376,4.722516
2.907239,-3.178448,4.786637
2.991773,-3.125279,4.853260
3.074330,-3.069085,4.922224
3.154899,-3.010076,4.993423
3.233485,-2.948450,5.066800
3.310105,-2.884396,5.142335
3.384789,-2.818093,5.220045
3.457576,-2.749714,5.299971
3.528515,-2.679419,5.382183
3.597665,-2.607363,5.466771
3.665091,-2.533689,5.553846
3.730865,-2.458539,5.643535
3.795068,-2.382040,5.735987
3.857785,-2.304319,5.831360
3.919107,-2.225491,5.929833
3.979128,-2.145670,6.028453
4.037950,-2.064959,6.124578
4.095675,-1.983460,6.218346
4.152410,-1.901270,6.309882
4.208266,-1.818479,6.399300
4.263355,-1.735175,6.486706
4.317793,-1.651444,6.572196
4.371694,-1.567368,6.655860
4.425179,-1.483025,6.737779
4.478365,-1.398494,6.818032
4.531374,-1.313851,6.896688
4.584325,-1.229172,6.973815
4.637339,-1.144532,7.049473
4.690537,-1.060008,7.123722
4.744039,-0.975676,7.196615
4.797964,-0.891615,7.268203
4.852430,-0.807902,7.338535
4.907553,-0.724621,7.407654
4.963449,-0.641857,7.475603
5.020229,-0.559698,7.513210
5.078004,-0.478235,7.450998
5.136881,-0.397564,7.397371
5.196960,-0.317786,7.351389
5.258331,-0.238997,7.312958
5.321066,-0.161289,7.277815
5.385203,-0.084735,7.246010
5.450767,-0.009400,7.216571
5.517773,0.064655,7.189620
5.586233,0.137368,7.165295
5.656158,0.208674,7.143749
5.727554,0.278507,7.125153
5.800426,0.346797,7.109698
5.874778,0.413474,7.097594
5.950608,0.478463,7.089008
6.027914,0.541690,7.083404
6.106683,0.603085,7.080670
6.186893,0.662585,7.077936
6.268495,0.720160,7.076079
6.351433,0.775795,7.075320
6.435626,0.829512,7.079556
6.520992,0.881343,7.088536
6.607451,0.931331,7.102794
6.694924,0.979523,7.122033
6.783338,1.025967,7.145996
6.872622,1.070714,7.174453
6.962712,1.113819,7.207207
7.053544,1.155335,7.244082
7.145061,1.195319,7.284933
7.237207,1.233831,7.329632
7.329932,1.270929,7.378074
7.423187,1.306674,7.430173
7.516926,1.341130,7.485862
7.611107,1.374358,7.545086
7.705690,1.406424,7.607811
7.800638,1.437393,7.672489
7.895917,1.467330,7.736144
7.991493,1.496302,7.798810
8.087337,1.524377,7.860517
8.183420,1.551622,7.921292
8.279716,1.578107,7.981166
8.376199,1.603899,8.040162
8.472847,1.629070,8.098308
8.569637,1.653687,8.155625
8.666549,1.677821,8.212139
8.763562,1.701543,8.267869
