1.680903,-4.619021,3.319367
1.780657,-4.625362,3.327600
1.880591,-4.627132,3.338985
1.980501,-4.624309,3.349145
2.080175,-4.616889,3.359491
2.179388,-4.604748,3.370459
2.277839,-4.587490,3.375458
2.375301,-4.565314,3.369454
2.471487,-4.538137,3.364061
2.566194,-4.506181,3.367051
2.659465,-4.470242,3.373341
2.750044,-4.428036,3.369345
2.837705,-4.380032,3.353529
2.921382,-4.325382,3.339135
3.000926,-4.264878,3.344410
3.075895,-4.198785,3.371124
3.146284,-4.127861,3.404043
3.211417,-4.052061,3.442362
3.271521,-3.972214,3.492121
3.326910,-3.889020,3.555194
3.377619,-3.802901,3.629051
3.423142,-3.713915,3.708531
3.465315,-3.623299,3.789692
3.502777,-3.530627,3.886204
3.537211,-3.436786,4.008510
3.568049,-3.341710,4.162416
3.595556,-3.245609,4.338301
3.620179,-3.148736,4.529547
3.642282,-3.051248,4.744211
3.662694,-2.953398,4.987634
3.680816,-2.855090,5.250489
3.697552,-2.756542,5.526428
3.713657,-2.657884,5.833481
3.729378,-2.559166,6.000000
3.745287,-2.460477,6.000000
3.761297,-2.361806,6.000000
3.778708,-2.263371,6.000000
3.797049,-2.165106,6.000000
3.815770,-2.066914,6.000000
3.834839,-1.968790,6.000000
3.854613,-1.870805,6.000000
3.874529,-1.772849,6.000000
3.895284,-1.675068,6.000000
3.916264,-1.577332,6.000000
3.938239,-1.479815,6.000000
3.960309,-1.382319,6.000000
3.983753,-1.285145,6.000000
4.006689,-1.187852,6.000000
4.031387,-1.090989,6.000000
4.055281,-0.993923,6.000000
4.080891,-0.897298,6.000000
4.106846,-0.800763,6.000000
4.132466,-0.704139,6.000000
4.159731,-0.607966,6.000000
4.187393,-0.511907,6.000000
4.216257,-0.416205,6.000000
4.247089,-0.321116,5.845977
4.278992,-0.226381,5.663910
4.312971,-0.132379,5.493531
4.349155,-0.039196,5.344506
4.387288,0.053201,5.203212
4.428168,0.144419,5.075907
4.471020,0.234728,4.969656
4.516613,0.323675,4.852998
4.564790,0.411261,4.739971
4.615147,0.497598,4.653108
4.668629,0.582048,4.574496
4.724303,0.665067,4.510825
4.782610,0.746254,4.464404
4.843559,0.825477,4.419940
4.907079,0.902650,4.391045
4.973804,0.977082,4.380925
5.042333,1.049855,4.372022
5.113922,1.119608,4.370923
5.187429,1.187343,4.385119
5.263142,1.252609,4.404289
5.341234,1.315010,4.424559
5.421276,1.374883,4.465581
5.503388,1.431873,4.523076
5.587315,1.486172,4.572136
5.673003,1.537625,4.633644
5.760299,1.586324,4.727004
5.848982,1.632432,4.842002
5.939246,1.675377,4.959932
6.030323,1.716577,5.084707
6.122613,1.754967,5.221310
6.215938,1.790785,5.344119
6.309893,1.824913,5.489861
6.404503,1.857168,5.666548
6.499964,1.886827,5.836394
6.595758,1.915396,6.000000
6.691828,1.943021,6.000000
6.788358,1.968979,6.000000
