-0.046137,-0.000009,6.000000
0.053810,-0.000012,6.000000
0.153756,-0.000115,6.000000
0.253702,-0.000302,6.000000
0.353648,-0.000556,6.000000
0.453594,-0.000862,6.000000
0.553539,-0.001203,6.000000
0.653485,-0.001564,6.000000
0.753431,-0.001936,6.000000
0.853376,-0.002318,6.000000
0.953322,-0.002709,6.000000
1.053267,-0.003107,6.000000
1.153213,-0.003510,6.000000
1.253158,-0.003917,6.000000
1.353104,-0.004327,6.000000
1.453049,-0.004737,6.000000
1.552994,-0.005147,6.000000
1.652940,-0.005556,6.000000
1.752885,-0.005961,6.000000
1.852831,-0.006361,6.000000
1.952776,-0.006755,6.000000
2.052722,-0.007141,6.000000
2.152667,-0.007518,6.000000
2.252613,-0.007884,6.000000
2.352559,-0.008238,6.000000
2.452504,-0.008578,6.000000
2.552450,-0.008903,6.000000
2.652396,-0.009211,6.000000
2.752342,-0.009501,6.000000
2.852288,-0.009771,6.000000
2.952234,-0.010021,6.000000
3.052180,-0.010248,6.000000
3.152126,-0.010451,6.000000
3.252072,-0.010628,6.000000
3.352018,-0.010778,6.000000
3.451964,-0.010900,6.000000
3.551910,-0.010992,6.000000
3.651857,-0.011053,6.000000
3.751803,-0.011081,6.000000
3.851749,-0.011075,6.000000
3.951695,-0.011033,6.000000
4.051642,-0.010954,6.000000
4.151588,-0.010837,6.000000
4.251534,-0.010679,6.000000
4.351480,-0.010481,6.000000
4.451426,-0.010239,6.000000
4.551372,-0.009953,6.000000
4.651318,-0.009622,6.000000
4.751263,-0.009243,6.000000
4.851209,-0.008817,6.000000
4.951154,-0.008340,6.000000
5.051099,-0.007813,6.000000
5.151043,-0.007232,6.000000
5.250987,-0.006598,6.000000
5.350931,-0.005909,6.000000
5.450875,-0.005163,6.000000
5.550818,-0.004359,6.000000
5.650760,-0.003496,6.000000
5.750702,-0.002572,6.000000
5.850644,-0.001587,6.000000
5.950585,-0.000538,6.000000
6.050525,0.000576,6.000000
6.150464,0.001755,6.000000
6.250402,0.003001,6.000000
6.350340,0.004316,6.000000
6.450277,0.005700,6.000000
6.550212,0.007155,6.000000
6.650147,0.008682,6.000000
6.750080,0.010283,6.000000
6.850013,0.011958,6.000000
6.949944,0.013709,6.000000
7.049873,0.015537,6.000000
7.149801,0.017443,6.000000
7.249728,0.019428,6.000000
7.349653,0.021494,6.000000
7.449576,0.023642,6.000000
7.549497,0.025872,6.000000
7.649417,0.028186,6.000000
7.749334,0.030585,6.000000
7.849250,0.033071,6.000000
7.949163,0.035644,6.000000
8.049074,0.038305,6.000000
8.148982,0.041055,6.000000
8.248888,0.043896,6.000000
8.348791,0.046829,6.000000
8.448692,0.049854,6.000000
8.548589,0.052973,6.000000
8.648484,0.056186,6.000000
8.748375,0.059495,6.000000
8.848264,0.062900,6.000000
8.948148,0.066403,6.000000
9.048030,0.070004,6.000000
9.147907,0.073705,6.000000
9.247781,0.077507,6.000000
9.347652,0.081409,6.000000
9.447518,0.085414,6.000000
9.547379,0.089522,6.000000
9.647237,0.093734,6.000000
9.747090,0.098050,6.000000
9.846938,0.102473,6.000000
9.946782,0.107002,6.000000
10.046620,0.111638,6.000000
10.146454,0.116382,6.000000
10.246282,0.121235,6.000000
10.346105,0.126199,6.000000
10.445923,0.131272,6.000000
10.545735,0.136457,6.000000
10.645540,0.141754,6.000000
10.745340,0.147163,6.000000
10.845134,0.152686,6.000000
10.944921,0.158324,6.000000
11.044701,0.164076,6.000000
11.144475,0.169943,6.000000
11.244242,0.175927,6.000000
11.344002,0.182027,6.000000
11.443755,0.188245,6.000000
11.543500,0.194581,6.000000
11.643238,0.201036,6.000000
11.742968,0.207610,6.000000
11.842689,0.214304,6.000000
11.942403,0.221118,6.000000
12.042109,0.228053,6.000000
12.141805,0.235109,6.000000
12.241494,0.242288,6.000000
12.341173,0.249589,6.000000
12.440843,0.257013,6.000000
12.540504,0.264561,6.000000
12.640155,0.272232,6.000000
12.739797,0.280028,6.000000
12.839429,0.287949,6.000000
12.939051,0.295995,6.000000
13.038662,0.304167,6.000000
13.138264,0.312465,6.000000
13.237854,0.320889,6.000000
13.337434,0.329441,6.000000
13.437003,0.338119,6.000000
13.536560,0.346925,6.000000
13.636106,0.355859,6.000000
13.735641,0.364922,6.000000
13.835164,0.374113,6.000000
13.934675,0.383433,6.000000
14.034173,0.392882,6.000000
14.133659,0.402460,6.000000
14.233133,0.412168,6.000000
14.332594,0.422006,6.000000
14.432042,0.431975,6.000000
14.531477,0.442074,6.000000
14.630898,0.452303,6.000000
14.730306,0.462664,6.000000
14.829700,0.473155,6.000000
14.929080,0.483777,6.000000
15.028449,0.494507,6.000000
15.127809,0.505311,6.000000
15.227166,0.516154,6.000000
15.326522,0.527002,6.000000
15.425881,0.537821,6.000000
15.525246,0.548577,6.000000
15.624623,0.559234,6.000000
15.724013,0.569760,6.000000
15.823421,0.580119,6.000000
15.922850,0.590277,6.000000
16.022303,0.600198,6.000000
16.121782,0.609847,6.000000
16.221291,0.619187,6.000000
16.320832,0.628182,6.000000
16.420406,0.636792,6.000000
16.520017,0.644980,6.000000
16.619664,0.652706,6.000000
16.719349,0.659928,6.000000
16.819072,0.666605,6.000000
16.918832,0.672693,6.000000
17.018630,0.678146,6.000000
17.118462,0.682919,6.000000
17.218326,0.686963,6.000000
17.318219,0.690227,6.000000
17.418136,0.692658,6.000000
17.518070,0.694204,6.000000
17.618014,0.694805,6.000000
17.717960,0.694405,6.000000
17.817895,0.692939,6.000000
17.917807,0.690344,6.000000
18.017682,0.686553,6.000000
18.117500,0.681495,6.000000
18.217241,0.675096,6.000000
18.316880,0.667281,6.000000
18.416392,0.657969,6.000000
18.515742,0.647077,6.000000
18.614896,0.634521,6.000000
18.713812,0.620212,6.000000
18.812444,0.604058,6.000000
18.910738,0.585965,6.000000
19.008636,0.565840,5.917976
19.106072,0.543584,5.815762
19.202973,0.519101,5.711718
19.299256,0.492295,5.605745
19.394833,0.463071,5.497728
19.489605,0.431336,5.387547
19.583468,0.397003,5.277914
19.676307,0.359991,5.176860
19.768000,0.320227,5.084709
19.858421,0.277647,5.001817
19.947435,0.232200,4.928537
20.034905,0.183850,4.889883
20.120710,0.132602,4.917001
20.204774,0.078546,4.958906
20.287037,0.021787,5.007086
20.367449,-0.037566,5.061164
20.445969,-0.099400,5.120843
20.522569,-0.163598,5.185791
20.597227,-0.230045,5.255626
20.669931,-0.298624,5.330024
20.740676,-0.369221,5.404510
20.809466,-0.441726,5.477983
20.876310,-0.516029,5.550484
20.941223,-0.592025,5.622049
21.004222,-0.669614,5.692715
21.065333,-0.748700,5.762515
21.124582,-0.829190,5.831479
21.181997,-0.910998,5.899637
21.237610,-0.994042,5.967017
21.291454,-1.078244,6.000000
21.343564,-1.163530,6.000000
21.393973,-1.249832,6.000000
21.442717,-1.337086,6.000000
21.489831,-1.425230,6.000000
21.535351,-1.514208,6.000000
21.579311,-1.603967,6.000000
21.621745,-1.694457,6.000000
21.662689,-1.785632,6.000000
21.702173,-1.877448,6.000000
21.740231,-1.969865,6.000000
21.776894,-2.062843,6.000000
21.812193,-2.156348,6.000000
21.846156,-2.250347,6.000000
21.878812,-2.344807,6.000000
21.910189,-2.439701,6.000000
21.940312,-2.534999,6.000000
21.969208,-2.630677,6.000000
21.996900,-2.726710,6.000000
22.023413,-2.823076,6.000000
22.048767,-2.919752,6.000000
22.072986,-3.016720,6.000000
22.096089,-3.113959,6.000000
22.118095,-3.211453,6.000000
